,Age,Income,Emp_stat_Present,Gender,Marital_status,Loc,Notice_things_Present,All_angles_Present,Sincere_prod_Present,Lonely_Present,Worry_health_Present,Charity_Present,New_env_Present,Meeting_ppl_Present,Hob_interests_Present,Surveys_Present,Spent_onli_Present,WFH_office_Present,Ethu_Present,Income_Change,Smoking_hab_Present,Drinking_hab_Present,Sleeping_hab_Present,Healthy_Lifestyle_Present,Medi_pref_Present,Pol_interest_Present,Internet_interest_Present,Economy_Manag_intrst_Present,Medicine_intrst_Present,Religion_intrst_Present,Save_all_money_Present,Brand_non-brand_Present,Food_pref_Present,Mode_of_transport_Present,Basic_medications_Present,Digital_content_Present,Active_Investor_Present,Edu_instit_fee_Present,Change_in_data_consumption,Spend_on_gadgets_Present,Spend_on_Luxury_Present,Track_Household_exp_Present,Domestic_help_Present,Spending_kind_Present
80,1,3.0,2.0,1,0.0,1.0,3.0,3.0,3.0,4.0,3.0,0.0,0.0,4.0,4.0,3.0,2,0.0,3.0,0.0,1.0,1,1.0,0.0,1.0,3.0,3,1.0,0.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,3.0,0.0,1.0,2.0,0.0
81,0,2.0,4.0,1,0.0,2.0,3.0,0.0,2.0,2.0,3.0,2.0,2.0,1.0,0.0,0.0,2,1.0,3.0,2.0,2.0,1,1.0,2.0,1.0,3.0,0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0
82,0,4.0,3.0,1,0.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,3.0,2.0,2.0,0,1.0,0.0,2.0,2.0,1,3.0,0.0,1.0,2.0,0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0
83,0,3.0,3.0,0,0.0,2.0,2.0,0.0,0.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,0,2.0,2.0,2.0,2.0,2,2.0,2.0,1.0,2.0,3,1.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,0.0,2.0
84,0,4.0,3.0,0,0.0,2.0,3.0,0.0,3.0,2.0,3.0,2.0,0.0,1.0,0.0,2.0,2,2.0,0.0,2.0,2.0,1,3.0,0.0,1.0,1.0,1,0.0,0.0,2.0,3.0,2.0,0.0,2.0,0.0,0.0,4.0,3.0,1.0,1.0,1.0,2.0,0.0,1.0
85,0,4.0,3.0,0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,2,1.0,0.0,2.0,2.0,1,1.0,2.0,0.0,0.0,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0
86,1,3.0,0.0,0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,2.0,2.0,2.0,0,2.0,0.0,0.0,2.0,2,3.0,2.0,0.0,2.0,3,1.0,1.0,2.0,3.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,2.0,1.0,2.0
87,0,4.0,3.0,1,0.0,1.0,0.0,2.0,0.0,0.0,2.0,4.0,1.0,1.0,0.0,2.0,2,1.0,0.0,2.0,2.0,1,3.0,4.0,1.0,3.0,3,2.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,4.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0
88,1,3.0,4.0,0,0.0,1.0,3.0,3.0,0.0,1.0,3.0,2.0,2.0,0.0,0.0,0.0,2,0.0,2.0,0.0,2.0,2,0.0,0.0,1.0,0.0,3,0.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,0.0
89,1,4.0,5.0,0,1.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,4.0,0.0,1.0,1,0.0,2.0,2.0,2.0,1,2.0,0.0,1.0,2.0,0,1.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0
90,0,2.0,0.0,0,0.0,2.0,3.0,0.0,3.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0,0.0,2.0,2.0,2.0,1,2.0,4.0,1.0,1.0,0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,2.0,0.0,1.0
91,0,2.0,0.0,1,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,3.0,2,2.0,0.0,1.0,1.0,1,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0,2.0
92,0,3.0,0.0,1,0.0,1.0,3.0,3.0,3.0,2.0,3.0,2.0,1.0,0.0,2.0,4.0,2,0.0,0.0,2.0,3.0,2,3.0,0.0,1.0,0.0,1,1.0,1.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0
93,0,4.0,3.0,0,0.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2,0.0,3.0,2.0,2.0,1,3.0,3.0,0.0,0.0,3,3.0,3.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,3.0,1.0,3.0,0.0,1.0,1.0,0.0
94,0,3.0,0.0,0,0.0,1.0,2.0,3.0,0.0,0.0,3.0,1.0,1.0,4.0,1.0,1.0,2,2.0,1.0,2.0,3.0,1,3.0,1.0,0.0,0.0,0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0
95,0,4.0,4.0,1,0.0,1.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,3.0,2.0,3.0,0,0.0,3.0,2.0,2.0,1,3.0,2.0,0.0,1.0,0,3.0,3.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0
96,0,3.0,0.0,1,0.0,2.0,0.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,0,1.0,2.0,2.0,2.0,1,1.0,0.0,1.0,1.0,1,1.0,0.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0
97,0,4.0,1.0,0,0.0,2.0,3.0,3.0,3.0,0.0,1.0,0.0,0.0,3.0,3.0,2.0,0,1.0,3.0,2.0,2.0,2,0.0,0.0,1.0,2.0,2,1.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,2.0,1.0,2.0
98,4,0.0,0.0,1,1.0,2.0,0.0,3.0,3.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.0,1,0.0,0.0,1.0,1.0,0,3.0,1.0,3.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0
99,0,0.0,4.0,1,0.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,0.0,3.0,0,0.0,3.0,0.0,0.0,2,1.0,4.0,1.0,1.0,3,3.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,1.0,2.0
100,0,4.0,4.0,0,0.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2,1.0,0.0,2.0,2.0,1,3.0,2.0,0.0,2.0,3,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0
101,0,2.0,0.0,0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,0,0.0,2.0,0.0,2.0,1,3.0,2.0,0.0,2.0,0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0
102,0,3.0,0.0,0,0.0,1.0,3.0,3.0,0.0,2.0,3.0,3.0,0.0,3.0,3.0,2.0,0,0.0,3.0,2.0,2.0,1,0.0,2.0,1.0,2.0,1,0.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0
103,4,0.0,0.0,1,1.0,2.0,3.0,3.0,3.0,4.0,1.0,0.0,3.0,0.0,0.0,2.0,2,2.0,3.0,0.0,2.0,2,3.0,1.0,1.0,0.0,3,3.0,0.0,0.0,3.0,2.0,0.0,1.0,2.0,2.0,0.0,3.0,2.0,0.0,2.0,2.0,2.0,2.0
104,0,0.0,1.0,0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,3.0,0.0,0,0.0,3.0,2.0,2.0,2,0.0,0.0,0.0,1.0,1,2.0,3.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,2.0,2.0,2.0
105,1,0.0,0.0,1,0.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,4.0,2,0.0,0.0,0.0,2.0,2,0.0,2.0,1.0,0.0,1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0
106,4,3.0,0.0,0,1.0,2.0,3.0,3.0,3.0,3.0,0.0,3.0,2.0,1.0,2.0,3.0,2,0.0,2.0,0.0,2.0,1,2.0,4.0,1.0,1.0,1,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,4.0,2.0,4.0,2.0,2.0,1.0,1.0
107,3,3.0,1.0,0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,1,0.0,0.0,0.0,2.0,1,3.0,2.0,1.0,3.0,0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0,2.0
108,4,0.0,0.0,1,1.0,1.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,0.0,2,0.0,3.0,0.0,2.0,1,3.0,4.0,1.0,3.0,3,3.0,3.0,2.0,3.0,0.0,0.0,1.0,2.0,0.0,3.0,3.0,1.0,3.0,0.0,2.0,3.0,2.0
109,0,3.0,0.0,1,0.0,2.0,0.0,0.0,0.0,4.0,2.0,2.0,3.0,3.0,3.0,2.0,0,2.0,2.0,2.0,0.0,2,2.0,0.0,1.0,2.0,3,0.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0
110,0,2.0,3.0,0,0.0,1.0,3.0,0.0,3.0,4.0,3.0,3.0,0.0,3.0,3.0,3.0,0,2.0,3.0,0.0,2.0,1,1.0,0.0,1.0,0.0,3,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0
111,0,2.0,0.0,1,0.0,2.0,3.0,0.0,2.0,3.0,0.0,1.0,1.0,4.0,1.0,2.0,2,0.0,1.0,2.0,2.0,1,3.0,2.0,0.0,0.0,3,0.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0,1.0,2.0,1.0,1.0
112,0,3.0,1.0,0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,2,2.0,0.0,2.0,2.0,2,0.0,0.0,1.0,2.0,0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,2.0,1.0,2.0,1.0,2.0
113,4,3.0,1.0,1,1.0,1.0,3.0,3.0,3.0,1.0,3.0,0.0,3.0,2.0,1.0,0.0,3,1.0,0.0,0.0,2.0,1,0.0,0.0,1.0,1.0,2,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0
114,0,3.0,0.0,0,0.0,1.0,0.0,2.0,2.0,4.0,0.0,2.0,2.0,0.0,0.0,1.0,0,0.0,0.0,2.0,2.0,1,3.0,0.0,1.0,2.0,0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0
115,4,1.0,0.0,1,1.0,2.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,1.0,0.0,2.0,1,0.0,0.0,0.0,2.0,1,3.0,0.0,1.0,2.0,0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,1.0,2.0,0.0,2.0,3.0,2.0
116,5,0.0,0.0,1,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,2,0.0,3.0,0.0,2.0,1,0.0,4.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,1.0,2.0
117,0,4.0,3.0,0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,3.0,3.0,1.0,0.0,0.0,0,0.0,3.0,2.0,2.0,1,3.0,2.0,0.0,3.0,0,0.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0
118,4,4.0,4.0,0,1.0,2.0,3.0,3.0,0.0,4.0,4.0,3.0,2.0,0.0,3.0,3.0,0,0.0,0.0,2.0,2.0,1,0.0,0.0,1.0,2.0,1,3.0,3.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,4.0,3.0,1.0,4.0,1.0,2.0,0.0,2.0
119,4,1.0,0.0,1,1.0,2.0,3.0,3.0,0.0,2.0,3.0,3.0,3.0,1.0,1.0,2.0,2,0.0,1.0,2.0,2.0,1,3.0,4.0,1.0,1.0,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,1.0
120,0,5.0,4.0,1,0.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,0,0.0,3.0,0.0,3.0,2,3.0,0.0,1.0,0.0,0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,2.0
121,0,4.0,4.0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,2.0,2.0,1,2.0,0.0,1.0,0.0,0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,2.0
122,5,3.0,2.0,1,1.0,2.0,3.0,0.0,3.0,3.0,3.0,0.0,3.0,3.0,4.0,0.0,2,0.0,3.0,0.0,2.0,1,2.0,1.0,1.0,2.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0
123,2,2.0,1.0,1,1.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,3,1.0,4.0,0.0,2.0,1,3.0,2.0,0.0,0.0,3,3.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,2.0,2.0,2.0
124,0,2.0,0.0,1,0.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,0,0.0,0.0,2.0,2.0,1,2.0,2.0,0.0,1.0,1,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0
125,0,4.0,4.0,0,0.0,1.0,3.0,3.0,3.0,1.0,3.0,2.0,0.0,0.0,3.0,3.0,0,0.0,0.0,2.0,2.0,1,3.0,2.0,1.0,1.0,0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,2.0,1.0,2.0
126,0,4.0,3.0,1,0.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,2,0.0,3.0,2.0,2.0,1,3.0,4.0,1.0,2.0,0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,2.0,2.0,1.0,2.0
127,0,4.0,3.0,1,0.0,2.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,3.0,3.0,2,0.0,1.0,2.0,2.0,2,3.0,2.0,1.0,1.0,0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0
128,1,2.0,0.0,0,1.0,2.0,3.0,3.0,3.0,4.0,3.0,1.0,0.0,1.0,0.0,2.0,2,0.0,3.0,0.0,2.0,1,3.0,0.0,1.0,2.0,0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,2.0,0.0,1.0
129,4,1.0,2.0,1,1.0,2.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,4.0,1.0,3.0,0,0.0,4.0,2.0,2.0,2,0.0,4.0,1.0,2.0,3,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,2.0,3.0,2.0
130,2,3.0,0.0,1,1.0,1.0,2.0,3.0,3.0,1.0,2.0,0.0,2.0,4.0,1.0,1.0,0,0.0,2.0,0.0,2.0,1,0.0,4.0,1.0,3.0,1,2.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0
131,1,0.0,0.0,1,0.0,1.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,2.0,0,1.0,2.0,2.0,2.0,1,3.0,1.0,0.0,3.0,3,3.0,3.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,1.0
132,4,0.0,0.0,1,1.0,2.0,3.0,3.0,3.0,1.0,3.0,0.0,3.0,4.0,0.0,1.0,0,1.0,1.0,2.0,2.0,1,2.0,4.0,1.0,2.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
133,5,0.0,0.0,1,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,1,0.0,0.0,0.0,2.0,1,0.0,4.0,1.0,1.0,0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,2.0
134,2,3.0,2.0,0,0.0,2.0,3.0,3.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,2.0,0,0.0,0.0,2.0,2.0,2,0.0,2.0,0.0,0.0,3,3.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0
135,4,3.0,0.0,1,1.0,1.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,4.0,2.0,2.0,0,0.0,4.0,0.0,2.0,1,0.0,4.0,1.0,1.0,1,1.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0
136,4,0.0,2.0,1,1.0,2.0,3.0,3.0,3.0,1.0,3.0,4.0,4.0,4.0,4.0,4.0,1,1.0,0.0,2.0,3.0,2,2.0,4.0,1.0,2.0,1,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0
137,0,3.0,0.0,1,0.0,2.0,3.0,3.0,0.0,4.0,3.0,0.0,0.0,4.0,1.0,0.0,2,0.0,1.0,0.0,2.0,1,0.0,0.0,1.0,1.0,0,3.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0
138,0,4.0,3.0,0,0.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,4.0,2.0,1.0,0,0.0,3.0,2.0,2.0,1,3.0,4.0,1.0,1.0,2,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,2.0,1.0,2.0
139,0,4.0,3.0,0,0.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,4.0,2.0,1.0,0,0.0,3.0,2.0,2.0,1,3.0,4.0,1.0,1.0,2,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,1.0,2.0,1.0,2.0
140,4,0.0,1.0,1,1.0,1.0,3.0,0.0,3.0,4.0,3.0,2.0,0.0,0.0,0.0,1.0,1,1.0,2.0,0.0,2.0,1,0.0,4.0,1.0,0.0,1,0.0,1.0,1.0,3.0,2.0,0.0,1.0,0.0,2.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0
141,2,3.0,1.0,1,0.0,1.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,4.0,1.0,0.0,0,0.0,3.0,0.0,2.0,1,0.0,4.0,0.0,2.0,1,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,2.0
142,4,0.0,0.0,1,1.0,2.0,3.0,3.0,3.0,4.0,0.0,0.0,1.0,2.0,2.0,2.0,1,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,1.0,1,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,4.0,3.0,1.0,0.0,2.0,2.0,2.0,1.0
143,4,0.0,1.0,1,1.0,1.0,0.0,0.0,0.0,4.0,0.0,2.0,2.0,4.0,0.0,0.0,2,0.0,0.0,0.0,1.0,2,3.0,4.0,1.0,0.0,3,3.0,3.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0
144,0,2.0,0.0,0,0.0,2.0,3.0,0.0,0.0,4.0,4.0,0.0,3.0,0.0,0.0,2.0,0,0.0,0.0,2.0,2.0,2,2.0,4.0,0.0,3.0,0,3.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,4.0,2.0,1.0,0.0,2.0,2.0,1.0,2.0
145,1,2.0,2.0,0,0.0,2.0,3.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,2.0,2.0,2,0.0,0.0,0.0,2.0,2,3.0,3.0,0.0,2.0,3,2.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,4.0,3.0,1.0,0.0,1.0,2.0,1.0,1.0
146,3,2.0,1.0,1,1.0,1.0,3.0,3.0,2.0,0.0,3.0,0.0,0.0,2.0,2.0,1.0,2,1.0,2.0,0.0,2.0,1,0.0,0.0,0.0,1.0,1,0.0,1.0,1.0,3.0,1.0,0.0,1.0,2.0,2.0,3.0,0.0,2.0,2.0,1.0,2.0,1.0,2.0
147,1,5.0,0.0,1,0.0,2.0,3.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0,0.0,2.0,0,0.0,0.0,0.0,2.0,1,2.0,4.0,1.0,1.0,3,1.0,3.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,0.0,1.0
148,4,1.0,0.0,1,1.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,2.0,0,0.0,1.0,2.0,2.0,1,0.0,4.0,1.0,0.0,3,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,4.0,1.0,2.0,3.0,1.0
149,0,2.0,0.0,1,0.0,2.0,3.0,3.0,4.0,3.0,3.0,0.0,4.0,4.0,2.0,0.0,0,0.0,3.0,2.0,0.0,0,2.0,4.0,1.0,0.0,3,2.0,1.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,2.0,3.0,2.0,2.0,2.0,1.0
150,0,2.0,0.0,1,0.0,2.0,3.0,0.0,3.0,0.0,2.0,2.0,0.0,3.0,0.0,4.0,2,1.0,2.0,2.0,2.0,1,2.0,2.0,0.0,0.0,0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,2.0
151,1,2.0,2.0,1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,4.0,2.0,2.0,1,2.0,0.0,0.0,3.0,3,3.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0
152,5,1.0,0.0,1,1.0,1.0,3.0,3.0,0.0,4.0,3.0,4.0,2.0,2.0,2.0,0.0,0,0.0,3.0,1.0,1.0,1,0.0,2.0,0.0,1.0,1,2.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,1.0,2.0,0.0
153,5,3.0,2.0,1,1.0,2.0,3.0,0.0,0.0,4.0,3.0,2.0,3.0,1.0,2.0,3.0,2,0.0,0.0,2.0,2.0,2,2.0,0.0,1.0,2.0,3,0.0,3.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0
154,0,2.0,0.0,1,0.0,2.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,2,0.0,0.0,2.0,3.0,1,3.0,0.0,1.0,1.0,0,0.0,3.0,3.0,3.0,2.0,0.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0
155,0,4.0,3.0,0,0.0,2.0,0.0,3.0,3.0,1.0,3.0,3.0,1.0,0.0,3.0,0.0,2,1.0,3.0,2.0,2.0,1,3.0,0.0,1.0,0.0,0,3.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,1.0,2.0
156,0,2.0,0.0,0,0.0,2.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,0.0,0.0,2.0,0,2.0,0.0,2.0,2.0,1,3.0,2.0,0.0,1.0,0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,2.0
157,0,2.0,0.0,1,0.0,2.0,0.0,0.0,2.0,0.0,1.0,4.0,0.0,3.0,3.0,1.0,2,0.0,3.0,2.0,2.0,1,3.0,1.0,0.0,2.0,0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0
158,0,5.0,0.0,1,0.0,2.0,2.0,0.0,0.0,3.0,1.0,3.0,2.0,0.0,2.0,3.0,2,1.0,3.0,0.0,2.0,2,3.0,2.0,0.0,2.0,3,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0
159,0,2.0,3.0,1,0.0,2.0,3.0,3.0,3.0,4.0,3.0,0.0,2.0,0.0,0.0,0.0,0,1.0,0.0,2.0,2.0,2,3.0,0.0,1.0,2.0,3,1.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0
